LOC105665897	XM_048407609.1
LOC100650228	XM_003402593.3,XM_048411569.1
LOC100648721	XM_012315484.2,XM_020866133.2,XM_003400091.4,XM_012315485.3
LOC100647782	XM_048409969.1,XM_020865456.2,XM_012314135.2,XM_020865455.2
LOC100651894	XM_020866195.2
LOC100647810	XM_012310471.3,XM_012310470.3,XM_003396706.4
LOC110120083	XM_048414146.1
LOC100646750	XM_048410030.1,XM_003399045.4,XM_012313920.3,XM_003399044.4
LOC100643364	XM_012310122.3,XM_020863916.2,XM_012310123.3,XM_020863917.2
LOC100648489	XM_012317277.3
LOC100648038	XM_012318326.3,XM_003402108.4
LOC100651099	XM_012315965.3,XM_012315966.3,XM_020866338.2,XM_020866339.2,XM_048411862.1,XM_048411863.1,XM_012315971.2
LOC100646781	XM_003395972.4
LOC105665624	XM_012315554.3
LOC100650664	XM_020867092.2
LOC100647012	XM_012320674.3,XM_048404360.1,XM_048404361.1
LOC100642797	XM_048411779.1,XM_048411786.1
LOC100644518	XM_048406104.1,XM_048406103.1,XM_048406105.1,XM_048406102.1,XM_048406101.1
LOC100651360	XM_003393909.4
LOC100643563	XM_012321035.3
LOC100643803	XM_048406086.1,XM_048406085.1,XM_048406084.1,XM_012308980.2,XM_012308979.3
LOC100643890	XM_012309395.3,XM_003396108.4
LOC125385005	XM_048405402.1,XM_048405403.1,XM_048405401.1,XM_048405400.1
LOC100646429	XM_003398960.4
LOC100645113	XM_003393390.4,XM_012313063.3,XM_012313067.3,XM_048409800.1,XM_048409707.1,XM_048409846.1
LOC100650058	XM_003401564.4
LOC100651775	XM_003400692.4
LOC100646737	XM_003394991.4
LOC100644527	XM_048408613.1,XM_048408612.1
LOC100650400	XM_003395675.4,XM_048405722.1
LOC100650493	XM_048410206.1,XM_012314198.3,XM_012314200.3
LOC100649365	XM_012308698.3,XM_048407119.1,XM_048407122.1
LOC100651900	XM_003401738.4
LOC100651993	XM_003395356.4
LOC100645521	XM_012309317.3,XM_012309316.3,XM_003395879.4,XM_012309315.3
LOC100644279	XM_048411789.1,XM_048411761.1,XM_012318963.3
LOC100649770	XM_012309845.3,XM_012309846.3,XM_012309852.3,XM_012309851.3,XM_012309838.3,XM_012309844.3,XM_012309843.3,XM_012309842.3,XM_012309849.3,XM_012309850.3,XM_012309839.3,XM_012309841.3,XM_012309840.3,XM_012309848.3,XM_012309847.3,XM_020863784.2,XM_020863783.2,XM_048407249.1,XM_048407248.1
LOC100645065	XM_020867449.2
LOC110119424	XM_020863796.2
LOC125384827	XM_048404821.1
LOC100643659	XM_048409662.1
LOC100642261	XM_003400208.4,XM_012315430.3
LOC100648972	XM_003395012.4
LOC100643904	XM_048410693.1
LOC100648416	XM_048412175.1,XM_003400907.4
LOC100644813	XM_012313052.2
LOC100648961	XM_003402959.4
LOC100642272	XM_003402909.4
LOC100651652	XM_048410375.1,XM_003398838.4
LOC100643868	XM_048406798.1,XM_048406796.1,XM_048406795.1,XM_048406794.1,XM_048406797.1
LOC100648339	XM_012316356.3
LOC100643508	XM_012318579.3
LOC100651398	XM_012321095.3,XM_020868461.2
LOC105666547	XM_012316971.3,XM_012316970.3,XM_048412506.1,XM_012316968.3,XM_048412505.1
LOC100648645	XM_003398813.4,XM_012313434.3,XM_048410066.1
LOC100651796	XM_012308224.3
LOC105665635	XM_012320919.3
LOC100648407	XM_048410069.1,XM_003398811.4
LOC100646940	XM_048411266.1
LOC100649536	XM_003396962.4
LOC100642555	XM_012314789.3
LOC100645245	XM_012309918.3,XM_048407016.1,XM_048407013.1,XM_048407015.1
LOC100643526	XM_012309517.2
LOC100650115	XM_012309410.3,XM_048406767.1,XM_048406766.1
LOC100645636	XM_012311371.2
LOC100645912	XM_048407782.1,XM_048407780.1,XM_048407781.1,XM_003396522.3
LOC100647186	XM_012310973.3,XM_048408253.1,XM_012310974.3,XM_012310975.3,XM_020864223.2
LOC100646700	XM_048404120.1,XM_012320972.3,XM_048404121.1
LOC100646793	XM_020865161.2,XM_012312865.3,XM_012312864.3,XM_012312863.3,XM_003398479.4,XM_012312868.3,XM_020865162.2,XM_012312866.3
LOC100647725	XM_003394836.4
LOC100648236	XM_048409688.1,XM_012320284.3
LOC100643471	XM_012319603.3,XM_048413232.1,XM_048413231.1,XM_048413228.1,XM_048413230.1,XM_012319606.3
LOC105666314	XM_020865838.2,XM_048410754.1,XM_048410756.1,XM_048410753.1,XM_048410755.1
LOC100651469	XM_048405817.1,XM_048405816.1
LOC100650331	XM_003398337.4
LOC100646320	XM_048411663.1
LOC105665929	XM_048407118.1
LOC100647305	XM_003398883.4
LOC100650969	XM_012313483.3,XM_012313486.3,XM_012313485.3,XM_012313487.3
LOC100650387	XM_020868097.2,XM_003403046.4
LOC100650256	XM_012316792.3,XM_012316793.3
LOC100644619	XM_012316150.3,XM_003400552.4,XM_012316151.3,XM_012316152.3
LOC100643744	XM_048412643.1,XM_048412644.1,XM_048412642.1,XM_048412641.1,XM_020867009.2,XM_020867011.2,XM_020867015.2,XM_020867007.2
LOC100652272	XM_003394548.4
LOC100648351	XM_012315233.3,XM_012315226.3,XM_003393489.4
LOC100652041	XM_048407108.1,XM_048407107.1,XM_020863806.2,XM_048407109.1
LOC100642733	XM_003398930.4
LOC100644141	XM_012312246.2,XM_048408729.1,XM_003397967.3
LOC100650026	XM_020864432.2,XM_020864443.2,XM_020864439.2,XM_020864461.2,XM_020864455.2,XM_020864437.2,XM_012313697.3,XM_020864459.2,XM_012313686.3,XM_012313707.3,XM_020864464.2,XM_020864467.2,XM_012313720.3,XM_012313726.3
LOC100643687	XM_003395047.4
LOC100649955	XM_048405274.1,XM_048405273.1,XM_012307705.3,XM_048405275.1
LOC100643853	XM_003398697.4
LOC100643462	XM_048411378.1,XM_048411376.1,XM_012315700.3,XM_012315701.3,XM_012315703.3,XM_012315702.3,XM_048411377.1,XM_048411379.1
LOC100648380	XM_003402187.4
LOC100642936	XM_012314843.3
LOC100642612	XM_003398687.4,XM_048410640.1,XM_012313345.3
LOC110119143	XM_012315884.3
LOC100651515	XM_048414355.1,XM_012320343.3,XM_048414356.1
LOC100650008	XM_003399625.3
LOC125385541	XM_048408062.1
LOC105666513	XM_048412500.1,XM_012316614.3,XM_048412499.1
LOC100645476	XM_048413556.1,XM_048413557.1,XM_048413555.1,XM_012319754.3
LOC100647836	XM_003393723.4,XM_012318969.3
LOC100646996	XM_020866657.2,XM_003400405.4,XM_048411893.1,XM_012315874.3,XM_012315875.2
LOC100644847	XM_003396036.4,XM_012309535.3,XM_020863369.2
LOC100651740	XM_012318542.3,XM_012318543.3,XM_048414698.1,XM_048414700.1,XM_020867643.2
LOC100644778	XM_003400226.3
LOC100644376	XM_003400385.3,XM_048411882.1,XM_020866479.2,XM_012315937.3
LOC100652261	XM_003401663.3
LOC100645891	XM_012316308.3,XM_048412003.1
LOC100647567	XM_012316166.3,XM_012316186.3
LOC100646102	XM_012307725.3,XM_048405319.1,XM_012307727.3
LOC100645379	XM_003397655.4,XM_020864483.2
LOC105666970	XM_012319835.1
LOC100647807	XM_048404861.1,XM_048404855.1,XM_048404859.1,XM_048404857.1,XM_048404858.1,XM_048404854.1,XM_048404856.1,XM_048404850.1,XM_048404853.1,XM_048404852.1,XM_048404849.1,XM_048404860.1,XM_048404863.1
LOC100646577	XM_048410422.1
LOC100651535	XM_003399320.4
LOC100642916	XM_003393373.3
LOC100642632	XM_003394633.4
LOC100649795	XM_003393272.4,XM_012312126.3
LOC100650293	XM_003398592.4
LOC100644479	XM_003394568.4
LOC100642907	XM_012318925.3,XM_003402614.4
LOC100649079	XM_048406566.1,XM_048406558.1,XM_048406561.1,XM_048406554.1,XM_048406550.1,XM_048406574.1,XM_012310620.2,XM_012310581.2,XM_048406584.1,XM_048406577.1,XM_012310639.2,XM_012310647.2,XM_012310629.2,XM_012310649.2,XM_012310655.2
LOC125385979	XM_048410266.1
LOC110119859	XM_048412062.1,XM_048412060.1,XM_048412063.1,XM_048412058.1,XM_048412059.1,XM_048412061.1
LOC100642461	XM_003398277.4
LOC100643611	XM_003396585.4,XM_003396586.4
LOC100650542	XM_012317064.3,XM_012317063.3,XM_048412928.1,XM_048412929.1,XM_048412930.1,XM_048412931.1,XM_048412932.1,XM_012317069.3
LOC100649688	XM_012308203.3
LOC100650885	XM_012310382.3,XM_048407218.1,XM_020863604.2,XM_048407217.1,XM_048407219.1,XM_012310385.3,XM_012310383.3
LOC100646692	XM_012319769.3,XM_048413553.1,XM_048413554.1
LOC125384597	XM_003395086.4
LOC100646756	XM_012317131.3,XM_003401298.4,XM_048412548.1,XM_012317132.3
LOC100647816	XM_048410702.1,XM_003399528.4
LOC100646358	XM_012315156.3,XM_003399838.4,XM_012315155.3,XM_048410898.1,XM_020866030.2
LOC100648216	XM_012312241.3
LOC100649874	XM_003394218.4
LOC100650311	XM_003393195.4
LOC105666334	XM_012314759.3,XM_012314758.3
LOC100647101	XM_012310874.3,XM_012310873.3
LOC100650135	XM_048407376.1
LOC100646953	XM_048409580.1,XM_012312744.3
LOC100645932	XM_048404311.1,XM_048404312.1
LOC100645616	XM_012320160.3
LOC125384661	XM_048404019.1,XM_048404020.1
LOC100645197	XM_048407170.1,XM_048407172.1,XM_048407171.1,XM_048407174.1
LOC100651142	XM_012316964.3,XM_012316963.3,XM_048412508.1
LOC100645445	XM_012309381.3
LOC100648155	XM_012320706.3,XM_003392939.4
LOC100645607	XM_012315962.3,XM_048411861.1,XM_048411860.1,XM_012315961.3,XM_048411858.1,XM_012315960.3,XM_012315959.3,XM_003400476.4,XM_012315958.3
LOC100643896	XM_003397724.3
LOC100642472	XM_020867720.2,XM_012318760.3,XM_020867722.2
LOC100642713	XM_003402688.4,XM_048406614.1
LOC100651768	XM_003398602.4
LOC100644345	XM_012316755.3,XM_048412638.1,XM_012316756.3
LOC100648207	XM_020863847.2,XM_048407127.1,XM_020863849.2
LOC100651366	XM_012309128.2,XM_048405998.1
LOC100643271	XM_003392899.4,XM_048411337.1
LOC100644833	XM_003403004.4
LOC100644925	XM_003396361.4
LOC100643042	XM_012310091.3,XM_012310088.3,XM_048407476.1
LOC110119181	XM_048413214.1,XM_048413213.1,XM_048413211.1,XM_048413212.1,XM_048413210.1,XM_048413209.1,XM_020867278.2
LOC100647373	XM_003394752.4
LOC100649172	XM_003395751.4,XM_020863202.2,XM_048406035.1
LOC100649507	XM_048409007.1,XM_048409006.1,XM_003397607.4
LOC100642684	XM_048405246.1,XM_020862613.2
LOC100649516	XM_048412939.1,XM_012317045.3,XM_048412935.1,XM_048412942.1,XM_048412937.1,XM_048412936.1,XM_048412941.1,XM_048412944.1,XM_048412938.1,XM_048412945.1,XM_048412948.1,XM_048412940.1,XM_048412949.1,XM_048412943.1,XM_048412950.1,XM_048412951.1,XM_048412952.1,XM_012317042.3,XM_048412946.1,XM_048412947.1
LOC125386963	XM_048414144.1
LOC100646009	XM_012316660.3
LOC100650456	XM_020866254.2,XM_048411346.1,XM_020866257.2,XM_048411345.1,XM_048411344.1
LOC100648319	XM_048406473.1,XM_048406472.1
LOC105665615	XM_012315559.3,XM_020866218.2
LOC100644651	XM_003399107.4
LOC100651956	XM_012311142.2
LOC100651844	XM_020865401.2,XM_003398921.4,XM_012313547.3,XM_012313548.3
LOC100645588	XM_048414665.1
LOC100642747	XM_048408929.1,XM_020864884.2,XM_003393454.4,XM_048408923.1,XM_020864891.2,XM_012313402.3
LOC100649161	XM_048412989.1
LOC125386766	XM_048413895.1
LOC105666755	XM_048404165.1
LOC100651049	XM_020865752.2,XM_048411130.1
LOC100646564	XM_003401617.4
LOC100651753	XM_048405115.1,XM_048405114.1,XM_048405113.1
LOC100646804	XM_003400810.4
LOC100647574	XM_003395402.4
LOC100642878	XM_048405699.1,XM_048405704.1,XM_048405701.1,XM_048405700.1,XM_012308881.3,XM_012308883.3,XM_048405702.1,XM_012308879.3,XM_048405705.1,XM_012308882.3,XM_012308878.3,XM_020863153.2
LOC100644680	XM_012310104.3,XM_048407000.1
LOC100643262	XM_003401988.4
LOC110119150	XM_048412264.1,XM_048412262.1,XM_048412261.1,XM_020866349.2,XM_048412263.1,XM_048412260.1,XM_020866347.2
LOC100648676	XM_012310582.3
LOC100645984	XM_003394820.4
LOC100644183	XM_020865537.2,XM_003398699.4
LOC100643840	XM_048409419.1,XM_003393379.4
LOC100645276	XM_012320014.3
LOC100647978	XM_048408457.1,XM_048408458.1
LOC100646968	XM_020867225.2,XM_003401620.4
LOC105666382	XM_048411073.1
LOC100643568	XM_012309085.3
LOC105666847	XM_012319146.2
LOC100648901	XM_012310887.3
LOC100647621	XM_012310203.3,XM_003396536.4,XM_012310204.3,XM_020863792.2,XM_012310207.3,XM_012310208.3,XM_012310205.3,XM_012310206.3,XM_048407795.1
LOC100643808	XM_003396916.4
LOC100650749	XM_012319093.3,XM_012319091.3,XM_012319092.3,XM_048406785.1
LOC100649836	XM_012314600.3
LOC105666376	XM_012315297.3,XM_048411484.1
LOC100645118	XM_003395139.4,XM_048404832.1
LOC100643826	XM_003400623.4
LOC100650053	XM_048411523.1
LOC100645282	XM_048404122.1,XM_012320955.3,XM_012320956.3,XM_048404123.1
LOC100642855	XM_048410020.1,XM_020865348.2,XM_048410019.1,XM_048410018.1
LOC100648033	XM_020866928.2,XM_003401390.4
LOC100643964	XM_012313642.3
LOC100647955	XM_048404440.1,XM_048404452.1,XM_048404455.1,XM_020864638.2,XM_048404460.1
LOC100645127	XM_048407935.1,XM_048407934.1,XM_012310950.3
LOC100645005	XM_048407680.1,XM_003396681.4,XM_012310444.3
LOC100642201	XM_003395115.4
LOC125384914	XM_048405077.1,XM_048405078.1
LOC100646622	XM_003395644.4,XM_048405767.1
LOC100651960	XM_003398840.4,XM_012313576.3,XM_048409907.1
LOC100645414	XM_012312643.3
LOC100650460	XM_012316750.3
LOC100649305	XM_012314072.2,XM_048409841.1
LOC100643735	XM_012311686.3,XM_003397644.4,XM_003397643.4
LOC100649186	XM_012314070.3
LOC100649725	XM_048405259.1,XM_048405260.1,XM_048405257.1,XM_048405258.1
LOC100650223	XM_003401645.4
LOC125386642	XM_048413644.1
LOC100647536	XM_048407366.1,XM_012309942.3
LOC100650654	XM_003398428.4
LOC100644547	XM_003393148.4,XM_012310328.3,XM_012310321.3,XM_012310300.3,XM_012310304.3,XM_012310310.3
LOC100652201	XM_048409908.1,XM_020865547.2,XM_003398842.4
LOC100646449	XM_003402865.4
LOC100642486	XM_012308383.2,XM_003395443.4
LOC100643553	XM_012319577.3,XM_048413290.1
LOC100651350	XM_012318714.3,XM_012318715.3
LOC100643402	XM_012309044.3
LOC100648178	XM_012315051.3,XM_020865948.2,XM_048410791.1,XM_048410792.1,XM_048410790.1,XM_020865949.2,XM_012315049.3,XM_020865946.2
LOC100651815	XM_003399881.4
LOC105665644	XM_012307676.3,XM_012307674.3,XM_012307675.3
LOC100650068	XM_012315019.2,XM_003393503.4
LOC125387119	XM_048414270.1
LOC100652310	XM_012320988.3
LOC105665787	XM_048406025.1,XM_020863175.2
LOC100648474	XM_048406057.1,XM_012308930.3,XM_048406056.1,XM_048406058.1
LOC100644995	XM_003393620.4
LOC100646760	XM_048405554.1,XM_048405553.1,XM_003402408.4,XM_048405555.1
LOC100643354	XM_003393609.3
LOC105665731	XM_012308534.3
LOC100647770	XM_012308446.3,XM_003395243.4,XM_020863302.2,XM_020863303.2
LOC100648741	XM_048404208.1,XM_020868718.2,XM_020868719.2,XM_048404205.1,XM_048404207.1
LOC100650909	XM_048413612.1,XM_048413613.1
LOC100643977	XM_012312753.3
LOC100647365	XM_003392932.4,XM_012320619.3
LOC100651337	XM_003398753.4
LOC100651409	XM_020864913.2,XM_003398105.3
LOC100645667	XM_012310567.3
LOC100651328	XM_012310127.3
LOC100651185	XM_012319571.3,XM_012319572.3,XM_048413455.1,XM_048413454.1,XM_048413453.1,XM_012319570.3,XM_048413452.1
LOC100649978	XM_003402124.4
LOC100651726	XM_020866070.2,XM_012314460.3,XM_012314461.3,XM_048410707.1
LOC100645482	XM_003394183.4,XM_048404367.1
LOC100651708	XM_003403215.3,XM_048409152.1
LOC100652330	XM_048413869.1,XM_048413867.1,XM_048413868.1,XM_048413866.1
LOC100651306	XM_012318938.3,XM_020867833.2,XM_012318939.3
LOC100644382	XM_003401682.4
LOC100651317	XM_012320439.3,XM_012320436.3,XM_012320440.3,XM_012320437.3,XM_012320438.3
LOC100649574	XM_012308830.3,XM_003395668.4,XM_012308831.3,XM_020863129.2,XM_048405738.1,XM_020863128.2,XM_012308832.3
LOC100650040	XM_003397131.4
LOC100644755	XM_003395136.4
LOC125384601	XM_048405924.1
LOC100646171	XM_048404071.1,XM_048404070.1,XM_012320524.3,XM_048404072.1
LOC100647161	XM_003400813.4
LOC100648047	XM_003393882.3
LOC100642401	XM_020863304.2
LOC100642967	XM_048409275.1,XM_048409274.1,XM_048409273.1,XM_048409276.1,XM_048409277.1
LOC100645073	XM_020862830.2
LOC100650585	XM_012318987.3,XM_003402596.4,XM_048414497.1,XM_048414496.1
LOC100650842	XM_003394699.4
LOC100647516	XM_003400491.4
LOC100649373	XM_012307855.3,XM_003394849.4,XM_048405420.1
LOC100648614	XM_020867886.2,XM_012319064.3,XM_020867887.2,XM_020867885.2,XM_048406648.1,XM_020867888.2
LOC100651923	XM_020863576.2,XM_012310392.3,XM_048407215.1,XM_048407214.1
LOC100647867	XM_048410464.1,XM_012313653.3
LOC100647172	XM_003393409.4,XM_012313276.3,XM_048408982.1,XM_048408967.1,XM_012313309.3
LOC105665852	XM_020863466.2
LOC100645591	XM_003395310.4
LOC100646877	XM_020866656.2
LOC100646162	XM_003401855.4
LOC100651835	XM_012308619.3,XM_003395518.4,XM_012308617.3,XM_012308618.3
LOC100647507	XM_003398235.4
LOC100650423	XM_012317989.3,XM_012317988.3,XM_012317987.3,XM_003402046.4,XM_012317990.3
LOC100646748	XM_048410128.1,XM_048410129.1,XM_012313262.3
LOC100642389	XM_012318564.3,XM_003402297.4,XM_012318565.3,XM_048404154.1,XM_020867653.2
LOC100645214	XM_003399908.4
LOC100650260	XM_003401884.3
LOC100646926	XM_020866605.2,XM_003400811.4,XM_012316243.3,XM_012316244.3
LOC100646249	XM_012320040.2,XM_003403321.3
LOC100651343	XM_003400442.4,XM_048411855.1
LOC100646908	XM_048407085.1,XM_003396614.4,XM_048407086.1
LOC100643540	XM_003399336.4
LOC100649691	XM_003396155.4
LOC105666345	XM_012314904.3
LOC100649101	XM_003398659.4,XM_003398658.4
LOC100645888	XM_012314730.3
LOC100650096	XM_020867017.2,XM_003401160.4,XM_020867019.2,XM_020867018.2
LOC125386728	XM_048413807.1,XM_048413806.1
LOC100646864	XM_003397105.4
LOC125386706	XM_048413793.1
LOC100642578	XM_048409526.1
LOC100647874	XM_012316393.3
LOC100645434	XM_003393702.4,XM_048412957.1,XM_048412963.1
LOC100647688	XM_048409901.1,XM_003393799.4
LOC125386087	XM_048410887.1,XM_048410888.1,XM_048410889.1
LOC125385295	XM_048406653.1
LOC100649816	XM_003398171.4,XM_048409088.1
LOC100645138	XM_012316157.3,XM_012316158.3,XM_048411944.1
LOC100642330	XM_012309887.3,XM_012309886.3
LOC125385470	XM_048407645.1
LOC125387151	XM_048414303.1
LOC100647079	XM_003400571.4
LOC100646069	XM_020865403.2,XM_048409981.1,XM_020865404.2
LOC100645674	XM_012309545.2,XM_012309546.3,XM_048406917.1,XM_012309543.3,XM_048406919.1,XM_048406918.1
LOC100651544	XM_012318421.3,XM_012318422.3
LOC100644533	XM_012315548.3,XM_003400140.4
LOC100646723	NM_001280918.1,XM_048406986.1
LOC100643085	XM_048408218.1
LOC100644970	XM_003398629.4,XM_012313251.3,XM_012313250.3
LOC125385883	XM_048409797.1
LOC100649567	XM_003394374.4,XM_048413827.1
LOC100646390	XM_012316538.3
LOC100646303	XM_012312456.3,XM_012312457.3,XM_003398146.4,XM_012312453.3
LOC100651948	XM_003394389.4
LOC105665999	XM_012311102.3
LOC100648013	XM_012321125.3,XM_012321126.3,XM_003394517.4,XM_012321123.3,XM_048404209.1,XM_048404210.1
LOC100649807	XM_048406302.1,XM_048406300.1,XM_048406301.1,XM_012309610.3
LOC100650448	XM_003398338.4,XM_003398340.4,XM_012312713.3,XM_003398339.4
LOC100649535	XM_003396552.4
LOC100645929	XM_003401376.4
LOC100643525	XM_003395534.4,XM_048406219.1
LOC100648004	XM_048408053.1
LOC100647948	XM_048405436.1,XM_048405447.1,XM_048405453.1,XM_048405461.1,XM_048405442.1,XM_048405445.1,XM_012318684.3,XM_048405450.1,XM_048405455.1,XM_012318682.3,XM_048405423.1,XM_048405422.1,XM_048405426.1,XM_048405432.1,XM_048405443.1,XM_048405428.1,XM_048405433.1,XM_048405451.1,XM_048405424.1,XM_048405427.1,XM_048405431.1,XM_048405439.1,XM_048405430.1,XM_048405425.1,XM_048405429.1,XM_048405454.1,XM_048405448.1,XM_048405434.1,XM_048405440.1,XM_048405435.1,XM_048405444.1,XM_048405438.1,XM_048405446.1,XM_048405452.1,XM_048405459.1,XM_048405460.1,XM_048405457.1,XM_048405441.1,XM_048405449.1,XM_048405456.1,XM_012318685.3
LOC100645246	XM_012310092.3,XM_048407454.1,XM_012310093.3
LOC100642556	XM_003393680.4,XM_012316524.3
LOC100643870	XM_012319041.3,XM_012319039.2
LOC100647209	XM_003393093.4
LOC105665636	XM_048409949.1
LOC100648646	XM_048410330.1,XM_048410331.1,XM_020865462.2
LOC100651795	XM_012308116.3
LOC100644622	XM_012317707.3,XM_048413207.1
LOC100647544	XM_012313923.3
LOC100642848	XM_048408318.1,XM_012311675.3,XM_012311677.3,XM_048408319.1,XM_048408320.1
LOC100651079	XM_003396166.4,XM_012309616.3,XM_012309615.3,XM_012309617.3
LOC100648415	XM_003400581.4,XM_012316199.3,XM_020866427.2,XM_012316200.3
LOC100643061	XM_003401351.4
LOC100643483	XM_003396268.4
LOC110119386	XM_048407903.1,XM_048407924.1
LOC100642777	XM_012316639.3,XM_012316638.2,XM_048412826.1
LOC100651688	XM_003398184.4,XM_012312510.3
LOC100646513	XM_003399123.4,XM_012314053.3,XM_003399122.4
LOC100642629	XM_020865745.2,XM_012319463.3,XM_048414459.1,XM_012319451.3,XM_012319457.3,XM_020865733.2,XM_048414461.1,XM_020865746.2,XM_048414460.1,XM_020865737.2,XM_012319468.3,XM_003393759.4,XM_020865741.2
LOC100645066	XM_048414067.1,XM_048414069.1,XM_003402086.4,XM_012318295.3,XM_012318293.3,XM_020867512.2,XM_048414068.1,XM_048414070.1
LOC100649142	XM_012311349.3,XM_048408583.1
LOC100647343	XM_012311595.3,XM_012311599.3,XM_048408508.1,XM_048408506.1,XM_020864533.2,XM_012311598.3,XM_020864538.2,XM_020864541.2,XM_048408505.1,XM_012311593.3,XM_020864537.2,XM_048408502.1,XM_020864536.2,XM_012311594.3,XM_020864535.2,XM_020864527.2,XM_020864534.2,XM_020864542.2,XM_020864540.2,XM_020864532.2,XM_020864543.2,XM_020864539.2,XM_020864531.2,XM_020864529.2,XM_020864528.2,XM_012311590.3,XM_048408504.1
LOC100648569	XM_003399612.4
LOC100643072	XM_012320996.3
LOC100649366	XM_012312042.3,XM_003393269.4
LOC100649768	XM_048405933.1,XM_048405932.1,XM_048405935.1,XM_048405934.1,XM_048405936.1
LOC100643241	XM_048407475.1,XM_003396425.4
LOC100644375	XM_003400224.4
LOC100649269	XM_003400094.4
LOC100642442	XM_003394713.4
LOC100645290	XM_003397735.3
LOC100650561	XM_003396326.4,XM_012309983.3,XM_012309986.3,XM_012309989.3,XM_012309988.3
LOC100645475	XM_048410012.1
LOC100647835	XM_048409032.1,XM_048409037.1,XM_048409028.1,XM_048409035.1,XM_048409044.1,XM_003393414.4
LOC100651507	XM_048413621.1,XM_048413622.1,XM_048413620.1,XM_048413623.1,XM_020867485.2,XM_048413624.1,XM_012318010.3,XM_003401879.4
LOC100646995	XM_003400245.4
LOC100644760	XM_003396597.4,XM_003396596.4
LOC100647923	XM_012310904.3
LOC100648690	XM_048411866.1,XM_048411867.1,XM_048411865.1,XM_048411864.1,XM_048411869.1,XM_048411868.1
LOC100651172	XM_003399634.4
LOC100651867	XM_003393516.4
LOC100648603	XM_020865520.2
LOC100650801	XM_048413094.1
LOC100651516	XM_012321100.3,XM_012321101.3,XM_003394622.4,XM_003394623.3
LOC100648193	XM_003403030.4
LOC100648100	XM_003397757.4,XM_020864401.2
LOC100649844	XM_003396804.4
LOC100650025	XM_048411774.1,XM_003393349.4
LOC100642823	XM_003402068.4
LOC100642935	XM_012313350.3,XM_048410613.1,XM_003398689.4
