LOC122571469	XM_043735245.1
LOC122571183	XM_043734592.1,XM_043734591.1,XM_043734590.1,XM_043734593.1,XM_043734595.1,XM_043734594.1,XM_043734603.1,XM_043734602.1,XM_043734589.1,XM_043734587.1,XM_043734601.1,XM_043734596.1,XM_043734597.1,XM_043734600.1,XM_043734604.1,XM_043734598.1,XM_043734605.1
LOC122569324	XM_043730201.1,XM_043730200.1,XM_043730202.1
LOC122567318	XM_043725689.1
LOC122568428	XM_043728127.1
LOC122575475	XM_043744479.1
LOC122571560	XM_043735480.1,XM_043735479.1
LOC122570504	XM_043732891.1,XM_043732890.1
LOC122572068	XM_043736626.1
LOC122572711	XM_043738041.1
LOC122575564	XM_043744649.1
LOC122575641	XM_043744917.1
LOC122573891	XM_043740835.1
LOC122577148	XM_043748294.1,XM_043748296.1,XM_043748295.1,XM_043748298.1,XM_043748299.1
LOC122570358	XM_043732565.1
LOC122574552	XM_043742252.1
LOC122573716	XM_043740477.1
LOC122568744	XM_043728849.1,XM_043728850.1
LOC122577841	XM_043749529.1
LOC122573198	XM_043739268.1
LOC122573786	XM_043740629.1
LOC122567894	XM_043727027.1
LOC122566064	XM_043722782.1,XM_043722781.1
LOC122567342	XM_043725727.1,XM_043725726.1
LOC122567992	XM_043727222.1,XM_043727223.1
LOC122569093	XM_043729616.1
LOC122575106	XM_043743586.1,XM_043743585.1,XM_043743584.1,XM_043743587.1
LOC122576238	XM_043746232.1,XM_043746233.1,XM_043746229.1,XM_043746230.1,XM_043746231.1
LOC122570091	XM_043731961.1,XM_043731962.1
LOC122572781	XM_043738224.1
LOC122576792	XM_043747569.1
LOC122571021	XM_043734163.1
LOC122570166	XM_043732154.1,XM_043732155.1,XM_043732156.1,XM_043732157.1,XM_043732158.1
LOC122566386	XM_043723560.1,XM_043723564.1,XM_043723563.1,XM_043723562.1,XM_043723561.1,XM_043723565.1
LOC122576273	XM_043746325.1
LOC122568574	XM_043728472.1,XM_043728496.1,XM_043728482.1,XM_043728492.1,XM_043728460.1
LOC122577236	XM_043748401.1
LOC122565694	XM_043721929.1,XM_043721933.1
LOC122577112	XM_043748200.1,XM_043748201.1
LOC122568465	XM_043728215.1,XM_043728216.1,XM_043728217.1
LOC122571113	XM_043734440.1,XM_043734444.1,XM_043734443.1,XM_043734441.1,XM_043734442.1,XM_043734445.1
LOC122571057	XM_043734275.1,XM_043734274.1
LOC122567388	XM_043725821.1
LOC122571785	XM_043735928.1
LOC122567227	XM_043725611.1,XM_043725593.1,XM_043725602.1,XM_043725584.1
LOC122568683	XM_043728707.1
LOC122571308	XM_043734898.1,XM_043734896.1,XM_043734895.1,XM_043734899.1
LOC122573807	XM_043740684.1,XM_043740680.1,XM_043740685.1,XM_043740686.1,XM_043740681.1,XM_043740683.1
LOC122566567	XM_043724024.1,XM_043724025.1
LOC122567251	XM_043725627.1,XM_043725631.1,XM_043725629.1,XM_043725630.1,XM_043725628.1,XM_043725626.1
LOC122574468	XM_043742113.1,XM_043742114.1
LOC122569598	XM_043730863.1,XM_043730866.1
LOC122565999	XM_043722654.1,XM_043722652.1
LOC122568980	XM_043729459.1,XM_043729396.1,XM_043729402.1,XM_043729420.1,XM_043729430.1,XM_043729439.1,XM_043729411.1,XM_043729444.1,XM_043729450.1
LOC122574147	XM_043741373.1
LOC122572110	XM_043736705.1,XM_043736704.1
LOC122568077	XM_043727406.1,XM_043727408.1,XM_043727407.1,XM_043727409.1
LOC122575550	XM_043744619.1,XM_043744620.1,XM_043744618.1
LOC122570211	XM_043732248.1,XM_043732247.1
LOC122572559	XM_043737638.1,XM_043737637.1
LOC122568034	XM_043727331.1
LOC122571554	XM_043735466.1,XM_043735464.1
LOC122576905	XM_043747810.1,XM_043747809.1,XM_043747811.1,XM_043747808.1,XM_043747806.1,XM_043747812.1
LOC122575589	XM_043744700.1,XM_043744701.1,XM_043744702.1,XM_043744705.1,XM_043744704.1,XM_043744703.1
LOC122571088	XM_043734363.1
LOC122567357	XM_043725755.1,XM_043725753.1
LOC122572580	XM_043737693.1
LOC122572728	XM_043738102.1
LOC122567321	XM_043725693.1
LOC122575938	XM_043745467.1
LOC122572163	XM_043736817.1,XM_043736815.1
LOC122577870	XM_043749583.1
LOC122575973	XM_043745551.1,XM_043745553.1,XM_043745552.1,XM_043745548.1,XM_043745549.1,XM_043745550.1
LOC122571449	XM_043735188.1,XM_043735189.1
LOC122574777	XM_043742779.1
LOC122572444	XM_043737398.1,XM_043737397.1
LOC122571042	XM_043734231.1
LOC122577043	XM_043748108.1,XM_043748107.1,XM_043748106.1,XM_043748105.1
LOC122574734	XM_043742674.1
LOC122569786	XM_043731375.1,XM_043731376.1
LOC122570317	XM_043732459.1
LOC122569260	XM_043730037.1,XM_043730056.1,XM_043730047.1
LOC122566019	XM_043722691.1
LOC122572679	XM_043737965.1,XM_043737966.1
LOC122571674	XM_043735740.1
LOC122567503	XM_043726100.1
LOC122565736	XM_043722025.1
LOC122573093	XM_043739032.1
LOC122571637	XM_043735663.1
LOC122575670	XM_043744973.1,XM_043744972.1
LOC122570265	XM_043732362.1
LOC122577582	XM_043748942.1,XM_043748941.1,XM_043748947.1,XM_043748943.1,XM_043748945.1,XM_043748948.1,XM_043748949.1,XM_043748944.1
LOC122571583	XM_043735520.1,XM_043735522.1,XM_043735521.1,XM_043735525.1,XM_043735523.1,XM_043735524.1
LOC122575727	XM_043745089.1,XM_043745087.1,XM_043745088.1
LOC122575205	XM_043743843.1,XM_043743842.1,XM_043743841.1,XM_043743845.1,XM_043743846.1
LOC122572872	XM_043738468.1
LOC122572937	XM_043738689.1
LOC122570104	XM_043732005.1
LOC122571160	XM_043734544.1
LOC122574620	XM_043742383.1,XM_043742386.1,XM_043742384.1
LOC122575164	XM_043743745.1
LOC122577135	XM_043748267.1,XM_043748266.1,XM_043748269.1,XM_043748268.1,XM_043748270.1
LOC122572974	XM_043738768.1,XM_043738766.1
LOC122571979	XM_043736400.1
LOC122573213	XM_043739291.1,XM_043739293.1,XM_043739292.1,XM_043739294.1
LOC122577548	XM_043748875.1
LOC122575443	XM_043744365.1,XM_043744362.1,XM_043744364.1,XM_043744363.1,XM_043744369.1,XM_043744368.1,XM_043744366.1,XM_043744370.1
LOC122566299	XM_043723392.1,XM_043723391.1
LOC122566006	XM_043722668.1,XM_043722666.1
LOC122576546	XM_043746999.1,XM_043746996.1,XM_043746997.1,XM_043746998.1
LOC122574923	XM_043743146.1,XM_043743143.1,XM_043743144.1,XM_043743142.1
LOC122569807	XM_043731409.1
LOC122574152	XM_043741381.1,XM_043741382.1
LOC122573598	XM_043740192.1
LOC122567008	XM_043725056.1,XM_043725054.1,XM_043725055.1
LOC122565945	XM_043722516.1
LOC122575233	XM_043743924.1,XM_043743923.1
LOC122568225	XM_043727733.1,XM_043727731.1
LOC122568707	XM_043728778.1
LOC122570879	XM_043733793.1,XM_043733794.1,XM_043733795.1,XM_043733796.1,XM_043733797.1,XM_043733798.1,XM_043733800.1,XM_043733799.1
LOC122577103	XM_043748181.1
LOC122568190	XM_043727635.1,XM_043727634.1,XM_043727637.1,XM_043727639.1,XM_043727641.1,XM_043727636.1,XM_043727640.1
LOC122569376	XM_043730343.1,XM_043730352.1,XM_043730332.1,XM_043730322.1
LOC122566697	XM_043724328.1
LOC122571102	XM_043734396.1
LOC122569668	XM_043731061.1
LOC122574387	XM_043741904.1
LOC122570547	XM_043732980.1
LOC122574893	XM_043743078.1,XM_043743080.1,XM_043743081.1,XM_043743077.1,XM_043743082.1,XM_043743076.1,XM_043743083.1,XM_043743084.1
LOC122567075	XM_043725225.1
LOC122569139	XM_043729705.1,XM_043729704.1
LOC122573420	XM_043739757.1,XM_043739759.1,XM_043739756.1
LOC122571239	XM_043734781.1,XM_043734783.1,XM_043734777.1,XM_043734779.1,XM_043734780.1,XM_043734782.1,XM_043734785.1,XM_043734784.1,XM_043734778.1,XM_043734776.1,XM_043734789.1,XM_043734788.1,XM_043734786.1,XM_043734787.1
LOC122572234	XM_043737024.1,XM_043737019.1,XM_043737010.1
LOC122567148	XM_043725411.1
LOC122568886	XM_043729156.1
LOC122567841	XM_043726919.1,XM_043726938.1,XM_043726929.1
LOC122566146	XM_043722978.1,XM_043722979.1
LOC122570044	XM_043731868.1
LOC122574228	XM_043741561.1,XM_043741563.1,XM_043741560.1
LOC122574566	XM_043742272.1,XM_043742273.1
LOC122567182	XM_043725487.1,XM_043725488.1
LOC122569496	XM_043730631.1,XM_043730632.1,XM_043730633.1
LOC122569202	XM_043729862.1,XM_043729860.1,XM_043729861.1,XM_043729864.1
LOC122577318	XM_043748582.1,XM_043748584.1,XM_043748583.1,XM_043748585.1
LOC122570672	XM_043733292.1,XM_043733284.1,XM_043733286.1,XM_043733288.1,XM_043733285.1,XM_043733294.1,XM_043733287.1,XM_043733290.1,XM_043733293.1,XM_043733289.1,XM_043733291.1,XM_043733295.1
LOC122573918	XM_043740883.1
LOC122565564	XM_043721630.1,XM_043721631.1
LOC122565641	XM_043721828.1,XM_043721846.1
LOC122567535	XM_043726185.1
LOC122567467	XM_043725988.1,XM_043725989.1
LOC122576316	XM_043746451.1
LOC122571375	XM_043735035.1,XM_043735033.1,XM_043735034.1
LOC122567778	XM_043726759.1
LOC122567733	XM_043726656.1,XM_043726657.1,XM_043726658.1
LOC122566776	XM_043724487.1
LOC122567512	XM_043726115.1
LOC122569420	XM_043730438.1,XM_043730437.1,XM_043730440.1,XM_043730439.1
LOC122573139	XM_043739142.1
LOC122566403	XM_043723618.1
LOC122572371	XM_043737255.1
LOC122565829	XM_043722229.1
LOC122574504	XM_043742195.1
LOC122574358	XM_043741872.1
LOC122577976	XM_043749753.1,XM_043749752.1,XM_043749751.1,XM_043749746.1,XM_043749747.1,XM_043749750.1,XM_043749748.1,XM_043749755.1,XM_043749754.1
LOC122576933	XM_043747851.1
LOC122573376	XM_043739643.1,XM_043739644.1
LOC122566245	XM_043723222.1,XM_043723221.1,XM_043723224.1,XM_043723223.1,XM_043723225.1
LOC122570552	XM_043733040.1,XM_043733041.1
LOC122567629	XM_043726384.1
LOC122576978	XM_043747961.1,XM_043747959.1,XM_043747962.1,XM_043747960.1
LOC122573668	XM_043740336.1,XM_043740337.1,XM_043740338.1
LOC122576448	XM_043746773.1
LOC122574281	XM_043741687.1
LOC122568355	XM_043727993.1,XM_043727994.1
LOC122573202	XM_043739276.1
LOC122577446	XM_043748782.1
LOC122567924	XM_043727092.1,XM_043727091.1
LOC122576089	XM_043745943.1,XM_043745944.1,XM_043745945.1
LOC122576482	XM_043746849.1
LOC122572491	XM_043737486.1
LOC122576724	XM_043747422.1
LOC122570425	XM_043732718.1
LOC122576167	XM_043746063.1
LOC122565622	XM_043721765.1,XM_043721775.1,XM_043721773.1,XM_043721772.1,XM_043721770.1,XM_043721769.1,XM_043721762.1,XM_043721766.1,XM_043721764.1,XM_043721763.1,XM_043721768.1,XM_043721767.1,XM_043721771.1
LOC122569844	XM_043731476.1,XM_043731477.1
LOC122572926	XM_043738649.1,XM_043738654.1,XM_043738648.1,XM_043738650.1,XM_043738651.1,XM_043738652.1
LOC122569392	XM_043730380.1
LOC122569942	XM_043731629.1
LOC122571502	XM_043735320.1,XM_043735315.1,XM_043735321.1,XM_043735322.1,XM_043735319.1,XM_043735318.1,XM_043735325.1,XM_043735316.1,XM_043735317.1,XM_043735323.1,XM_043735326.1,XM_043735324.1,XM_043735327.1,XM_043735328.1
LOC122568590	XM_043728501.1,XM_043728499.1,XM_043728500.1
LOC122575736	XM_043745102.1
LOC122565670	XM_043721874.1,XM_043721873.1
LOC122575408	XM_043744275.1
LOC122576019	XM_043745730.1,XM_043745737.1,XM_043745721.1
LOC122570468	XM_043732814.1,XM_043732810.1,XM_043732812.1,XM_043732813.1,XM_043732811.1
LOC122565589	XM_043721693.1,XM_043721691.1
LOC122577357	XM_043748652.1
LOC122565973	XM_043722597.1
LOC122574211	XM_043741511.1,XM_043741519.1,XM_043741512.1,XM_043741513.1,XM_043741517.1,XM_043741514.1,XM_043741518.1,XM_043741521.1,XM_043741522.1,XM_043741523.1,XM_043741516.1,XM_043741520.1,XM_043741525.1,XM_043741524.1,XM_043741526.1
LOC122573957	XM_043740994.1,XM_043740995.1
LOC122569539	XM_043730729.1
LOC122577321	XM_043748587.1
LOC122576299	XM_043746396.1
LOC122576006	XM_043745674.1,XM_043745673.1,XM_043745675.1
LOC122567548	XM_043726211.1
LOC122572407	XM_043737339.1,XM_043737341.1
LOC122573625	XM_043740253.1
LOC122566546	XM_043723963.1,XM_043723965.1,XM_043723966.1
LOC122565727	XM_043722007.1,XM_043722008.1
LOC122574166	XM_043741418.1
LOC122571626	XM_043735632.1
LOC122574091	XM_043741239.1,XM_043741234.1,XM_043741236.1,XM_043741233.1,XM_043741237.1,XM_043741235.1,XM_043741240.1,XM_043741238.1
LOC122570696	XM_043733403.1
LOC122567582	XM_043726269.1
LOC122567135	XM_043725379.1,XM_043725378.1,XM_043725380.1
LOC122569079	XM_043729561.1,XM_043729559.1,XM_043729560.1,XM_043729562.1
LOC122565751	XM_043722051.1
LOC122569472	XM_043730564.1,XM_043730572.1
LOC122576386	XM_043746620.1,XM_043746618.1,XM_043746621.1
LOC122569921	XM_043731579.1,XM_043731578.1,XM_043731581.1,XM_043731580.1
LOC122566238	XM_043723202.1
LOC122573988	XM_043741063.1,XM_043741059.1,XM_043741064.1,XM_043741065.1,XM_043741061.1,XM_043741060.1,XM_043741062.1
LOC122574265	XM_043741656.1,XM_043741655.1
LOC122566792	XM_043724983.1
LOC122569957	XM_043731663.1,XM_043731666.1,XM_043731665.1,XM_043731667.1,XM_043731664.1,XM_043731662.1
LOC122567112	XM_043725334.1
LOC122568602	XM_043728525.1,XM_043728526.1
LOC122577388	XM_043748680.1
LOC122571690	XM_043735752.1
LOC122567236	XM_043725606.1
LOC122574104	XM_043741260.1
LOC122575694	XM_043745013.1,XM_043745012.1
LOC122573539	XM_043740033.1,XM_043740035.1,XM_043740034.1
LOC122566601	XM_043724118.1
LOC122573844	XM_043740761.1
LOC122568816	XM_043729010.1
LOC122573942	XM_043740964.1
LOC122577992	XM_043749796.1
LOC122571343	XM_043735004.1
LOC122570923	XM_043733926.1,XM_043733965.1,XM_043733975.1,XM_043733985.1,XM_043733993.1,XM_043733934.1,XM_043733955.1,XM_043733945.1
LOC122568791	XM_043728959.1
LOC122576064	XM_043745908.1,XM_043745899.1,XM_043745869.1,XM_043745879.1,XM_043745916.1,XM_043745962.1,XM_043745860.1,XM_043745889.1,XM_043745952.1,XM_043745926.1,XM_043745933.1,XM_043745942.1
LOC122570152	XM_043732108.1,XM_043732109.1,XM_043732107.1,XM_043732111.1,XM_043732106.1,XM_043732100.1,XM_043732101.1,XM_043732104.1,XM_043732105.1,XM_043732103.1,XM_043732102.1
LOC122573472	XM_043739871.1
LOC122573079	XM_043739015.1,XM_043739014.1
LOC122566905	XM_043724834.1
LOC122572693	XM_043738000.1,XM_043738001.1,XM_043738002.1,XM_043738003.1,XM_043738004.1,XM_043738005.1
LOC122568526	XM_043728358.1
LOC122570734	XM_043733515.1,XM_043733510.1,XM_043733513.1,XM_043733512.1,XM_043733511.1,XM_043733514.1
LOC122574317	XM_043741760.1
LOC122568268	XM_043727834.1,XM_043727833.1,XM_043727831.1,XM_043727830.1
LOC122570777	XM_043733606.1
LOC122577227	XM_043748382.1
LOC122577705	XM_043749201.1
LOC122569625	XM_043730945.1
LOC122575349	XM_043744147.1,XM_043744145.1,XM_043744146.1,XM_043744148.1
LOC122568809	XM_043728994.1
LOC122572990	XM_043738795.1
LOC122572340	XM_043737206.1,XM_043737207.1,XM_043737208.1
LOC122577251	XM_043748428.1,XM_043748426.1,XM_043748427.1
LOC122576567	XM_043747052.1,XM_043747050.1,XM_043747051.1
LOC122565788	XM_043722133.1
LOC122573035	XM_043738923.1,XM_043738924.1,XM_043738927.1,XM_043738926.1,XM_043738925.1
LOC122569292	XM_043730116.1,XM_043730117.1,XM_043730119.1,XM_043730118.1
LOC122569406	XM_043730401.1,XM_043730403.1,XM_043730400.1,XM_043730399.1
LOC122569738	XM_043731255.1
LOC122569773	XM_043731388.1
LOC122565742	XM_043722038.1
LOC122576072	XM_043745873.1
LOC122570771	XM_043733591.1,XM_043733590.1,XM_043733589.1
LOC122576479	XM_043746842.1
LOC122569655	XM_043731016.1,XM_043731017.1
LOC122575986	XM_043745606.1,XM_043745604.1,XM_043745605.1,XM_043745603.1
LOC122574311	XM_043741751.1
LOC122576561	XM_043747034.1
LOC122577257	XM_043748443.1,XM_043748442.1
LOC122568556	XM_043728430.1
LOC122571036	XM_043734215.1,XM_043734216.1
LOC122570650	XM_043733233.1,XM_043733232.1
LOC122573575	XM_043740125.1
LOC122569927	XM_043731592.1,XM_043731590.1,XM_043731591.1
LOC122569419	XM_043730422.1,XM_043730421.1,XM_043730423.1,XM_043730424.1,XM_043730427.1,XM_043730425.1,XM_043730429.1,XM_043730428.1,XM_043730430.1,XM_043730435.1,XM_043730426.1,XM_043730432.1,XM_043730433.1,XM_043730434.1
LOC122567913	XM_043727065.1
LOC122565810	XM_043722166.1
LOC122573464	XM_043739856.1
LOC122576399	XM_043746645.1
LOC122576949	XM_043747889.1,XM_043747890.1,XM_043747888.1
LOC122569951	XM_043731645.1,XM_043731646.1
LOC122570953	XM_043734019.1,XM_043734018.1
LOC122567749	XM_043726684.1,XM_043726685.1
LOC122570122	XM_043732039.1
LOC122567610	XM_043726359.1,XM_043726358.1,XM_043726361.1,XM_043726362.1,XM_043726360.1
LOC122576532	XM_043746957.1,XM_043746954.1,XM_043746961.1,XM_043746958.1,XM_043746959.1,XM_043746960.1
LOC122571192	XM_043734636.1
LOC122566607	XM_043724121.1,XM_043724122.1
LOC122568100	XM_043727464.1
LOC122577193	XM_043748338.1
LOC122573143	XM_043739158.1,XM_043739155.1,XM_043739157.1,XM_043739159.1
LOC122571576	XM_043735548.1,XM_043735717.1,XM_043735634.1
LOC122576185	XM_043746090.1
LOC122568797	XM_043728978.1
LOC122567336	XM_043725714.1
LOC122567663	XM_043726464.1,XM_043726463.1
LOC122571405	XM_043735091.1
LOC122576515	XM_043746928.1
LOC122573655	XM_043740320.1,XM_043740321.1
LOC122577288	XM_043748535.1,XM_043748544.1
LOC122566338	XM_043723448.1
LOC122576760	XM_043747502.1,XM_043747501.1,XM_043747505.1,XM_043747504.1,XM_043747503.1,XM_043747506.1
LOC122566373	XM_043723535.1,XM_043723536.1,XM_043723534.1,XM_043723533.1,XM_043723537.1,XM_043723538.1,XM_043723539.1
LOC122572401	XM_043737330.1
LOC122576286	XM_043746364.1,XM_043746391.1,XM_043746381.1,XM_043746371.1
LOC122574097	XM_043741250.1,XM_043741249.1,XM_043741245.1,XM_043741244.1,XM_043741248.1,XM_043741247.1,XM_043741246.1
LOC122567960	XM_043727161.1,XM_043727160.1
LOC122565863	XM_043722306.1
LOC122569035	XM_043729489.1
LOC122577242	XM_043748409.1
LOC122565721	XM_043722009.1,XM_043722000.1
LOC122573738	XM_043740506.1
LOC122573406	XM_043739741.1,XM_043739731.1,XM_043739721.1,XM_043739758.1,XM_043739750.1
LOC122573292	XM_043739422.1,XM_043739421.1
LOC122565757	XM_043722067.1
LOC122573773	XM_043740606.1,XM_043740605.1,XM_043740604.1
LOC122571656	XM_043735704.1
LOC122576825	XM_043747650.1,XM_043747652.1,XM_043747624.1,XM_043747647.1,XM_043747641.1,XM_043747640.1,XM_043747633.1,XM_043747632.1,XM_043747626.1,XM_043747628.1,XM_043747627.1,XM_043747631.1,XM_043747644.1,XM_043747630.1,XM_043747635.1,XM_043747645.1,XM_043747629.1,XM_043747634.1,XM_043747636.1,XM_043747642.1,XM_043747643.1,XM_043747638.1,XM_043747639.1,XM_043747649.1,XM_043747625.1,XM_043747646.1,XM_043747651.1
LOC122570030	XM_043731842.1,XM_043731843.1
LOC122570882	XM_043733807.1
LOC122572956	XM_043738727.1
LOC122569143	XM_043729716.1,XM_043729715.1
LOC122566493	XM_043723818.1
LOC122572240	XM_043737018.1,XM_043737020.1
LOC122569575	XM_043730810.1
LOC122574594	XM_043742320.1,XM_043742322.1,XM_043742321.1
LOC122577351	XM_043748646.1
LOC122569464	XM_043730550.1
LOC122573419	XM_043739755.1
LOC122570141	XM_043732075.1,XM_043732076.1,XM_043732077.1,XM_043732078.1
LOC122573927	XM_043740935.1,XM_043740936.1,XM_043740937.1,XM_043740938.1
LOC122575249	XM_043743953.1
LOC122568676	XM_043728682.1,XM_043728681.1,XM_043728680.1
LOC122577327	XM_043748602.1
LOC122570848	XM_043733732.1
LOC122565596	XM_043721711.1,XM_043721710.1,XM_043721709.1
LOC122567485	XM_043726055.1
LOC122573951	XM_043740984.1
LOC122574217	XM_043741543.1
LOC122568368	XM_043728040.1,XM_043728041.1,XM_043728042.1
LOC122573830	XM_043740731.1,XM_043740730.1,XM_043740729.1
LOC122567415	XM_043725882.1,XM_043725878.1,XM_043725881.1,XM_043725884.1,XM_043725885.1,XM_043725883.1,XM_043725879.1
LOC122574287	XM_043741693.1
LOC122567852	XM_043726951.1,XM_043726952.1
LOC122569276	XM_043730070.1,XM_043730069.1
LOC122567954	XM_043727144.1,XM_043727142.1,XM_043727145.1,XM_043727143.1,XM_043727141.1
LOC122573489	XM_043739901.1
LOC122568325	XM_043727952.1
LOC122573082	XM_043739019.1
LOC122575333	XM_043744119.1
LOC122570914	XM_043733896.1,XM_043733897.1
LOC122565652	XM_043721850.1
LOC122576868	XM_043747731.1
LOC122569745	XM_043731286.1,XM_043731279.1
LOC122570812	XM_043733668.1,XM_043733667.1
LOC122577098	XM_043748176.1
LOC122573048	XM_043738955.1,XM_043738990.1,XM_043738964.1,XM_043738981.1,XM_043738972.1
LOC122576161	XM_043746052.1
LOC122576209	XM_043746143.1,XM_043746139.1,XM_043746141.1,XM_043746140.1,XM_043746147.1,XM_043746144.1,XM_043746146.1,XM_043746148.1,XM_043746145.1
LOC122577866	XM_043749576.1
LOC122568156	XM_043727563.1,XM_043727560.1,XM_043727561.1,XM_043727562.1
LOC122576096	XM_043745967.1
LOC122565859	XM_043722301.1,XM_043722300.1
LOC122573175	XM_043739220.1,XM_043739221.1
LOC122570740	XM_043733741.1,XM_043733569.1,XM_043733826.1,XM_043733916.1,XM_043733657.1,XM_043734011.1
LOC122570619	XM_043733168.1,XM_043733169.1
LOC122572377	XM_043737271.1,XM_043737270.1,XM_043737269.1,XM_043737273.1,XM_043737272.1,XM_043737266.1,XM_043737265.1,XM_043737268.1
LOC122571339	XM_043734957.1
LOC122572334	XM_043737196.1
LOC122570522	XM_043732932.1,XM_043732927.1,XM_043732930.1,XM_043732931.1,XM_043732928.1
LOC122576216	XM_043746156.1
LOC122567659	XM_043726458.1,XM_043726459.1
LOC122568500	XM_043728284.1
LOC122577593	XM_043748967.1
LOC122571592	XM_043735547.1,XM_043735546.1
LOC122575498	XM_043744521.1
LOC122576585	XM_043747095.1
LOC122571176	XM_043734567.1
LOC122569302	XM_043730151.1,XM_043730154.1,XM_043730153.1
LOC122577218	XM_043748374.1,XM_043748372.1,XM_043748373.1
LOC122573543	XM_043740039.1
LOC122574328	XM_043741810.1
LOC122572271	XM_043737055.1
LOC122572900	XM_043738559.1,XM_043738558.1,XM_043738564.1,XM_043738565.1,XM_043738563.1,XM_043738557.1,XM_043738562.1,XM_043738560.1
LOC122570969	XM_043734049.1,XM_043734048.1,XM_043734051.1
LOC122570170	XM_043732163.1
LOC122576115	XM_043745995.1,XM_043745994.1
LOC122568899	XM_043729163.1,XM_043729162.1,XM_043729166.1,XM_043729164.1
LOC122573745	XM_043740545.1,XM_043740544.1,XM_043740547.1,XM_043740546.1
LOC122575909	XM_043745408.1
LOC122577795	XM_043749376.1
LOC122567680	XM_043726511.1,XM_043726512.1
LOC122569048	XM_043729510.1
LOC122567847	XM_043726930.1
LOC122572603	XM_043737753.1
LOC122569830	XM_043731457.1
LOC122573276	XM_043739386.1
LOC122567579	XM_043726265.1
LOC122566995	XM_043725039.1
LOC122569082	XM_043729566.1,XM_043729565.1,XM_043729567.1
LOC122565880	XM_043722360.1
LOC122567983	XM_043727212.1,XM_043727213.1
LOC122569489	XM_043730617.1,XM_043730635.1,XM_043730626.1
LOC122574258	XM_043741639.1
LOC122565647	XM_043721840.1,XM_043721841.1
LOC122567461	XM_043725982.1,XM_043725981.1,XM_043725983.1
LOC122571746	XM_043735831.1
LOC122577804	XM_043749387.1,XM_043749391.1,XM_043749388.1,XM_043749389.1
LOC122570835	XM_043733711.1
